source_platform,title,app_id,field_name,value,evidence_type,evidence_text,evidence_url,confidence
ios,Heat: Ai Girlfriend Chatbot,com.ai.tennis.master.tg,subscription_required_for_long_chat,True,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls.",https://apps.apple.com/us/app/heat-ai-girlfriend-chatbot/id6471625886?uo=4,medium
ios,Heat: Ai Girlfriend Chatbot,com.ai.tennis.master.tg,subscription_cost,unknown,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls.",https://apps.apple.com/us/app/heat-ai-girlfriend-chatbot/id6471625886?uo=4,medium
ios,Heat: Ai Girlfriend Chatbot,com.ai.tennis.master.tg,languages_supported,EN,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls.",https://apps.apple.com/us/app/heat-ai-girlfriend-chatbot/id6471625886?uo=4,medium
ios,AI Friend & Companion: Allia,com.allia.app.AlliaApp,age_verification_required,False,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls.",https://apps.apple.com/us/app/ai-friend-companion-allia/id6747612883?uo=4,medium
ios,AI Friend & Companion: Allia,com.allia.app.AlliaApp,subscription_required_for_long_chat,True,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls.",https://apps.apple.com/us/app/ai-friend-companion-allia/id6747612883?uo=4,medium
ios,AI Friend & Companion: Allia,com.allia.app.AlliaApp,subscription_cost,unknown,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls.",https://apps.apple.com/us/app/ai-friend-companion-allia/id6747612883?uo=4,medium
ios,AI Friend & Companion: Allia,com.allia.app.AlliaApp,languages_supported,EN,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls.",https://apps.apple.com/us/app/ai-friend-companion-allia/id6747612883?uo=4,medium
ios,Date.AI - Virtual Lovers,com.dev12br.date.ai,age_verification_required,False,metadata,Platform language list is available in metadata. No subscription signal found in metadata.,https://apps.apple.com/us/app/date-ai-virtual-lovers/id6503018938?uo=4,medium
ios,Date.AI - Virtual Lovers,com.dev12br.date.ai,subscription_required_for_long_chat,False,metadata,Platform language list is available in metadata. No subscription signal found in metadata.,https://apps.apple.com/us/app/date-ai-virtual-lovers/id6503018938?uo=4,medium
ios,Date.AI - Virtual Lovers,com.dev12br.date.ai,subscription_cost,none,metadata,Platform language list is available in metadata. No subscription signal found in metadata.,https://apps.apple.com/us/app/date-ai-virtual-lovers/id6503018938?uo=4,medium
ios,Date.AI - Virtual Lovers,com.dev12br.date.ai,languages_supported,EN,metadata,Platform language list is available in metadata. No subscription signal found in metadata.,https://apps.apple.com/us/app/date-ai-virtual-lovers/id6503018938?uo=4,medium
ios,My Men - Gay AI Boyfriends,com.newversion.mymen,age_verification_required,False,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: unlimited messaging, voice calls, image generation.",https://apps.apple.com/us/app/my-men-gay-ai-boyfriends/id6754987498?uo=4,medium
ios,My Men - Gay AI Boyfriends,com.newversion.mymen,subscription_required_for_long_chat,True,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: unlimited messaging, voice calls, image generation.",https://apps.apple.com/us/app/my-men-gay-ai-boyfriends/id6754987498?uo=4,medium
ios,My Men - Gay AI Boyfriends,com.newversion.mymen,subscription_cost,USD 30.00/month,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: unlimited messaging, voice calls, image generation.",https://apps.apple.com/us/app/my-men-gay-ai-boyfriends/id6754987498?uo=4,medium
ios,My Men - Gay AI Boyfriends,com.newversion.mymen,languages_supported,EN,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: unlimited messaging, voice calls, image generation.",https://apps.apple.com/us/app/my-men-gay-ai-boyfriends/id6754987498?uo=4,medium
ios,AI Chat: Virtual Boyfriend,alexanderparnev.ai-boyfriend-chat,age_verification_required,False,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: unlimited messaging, memory.",https://apps.apple.com/us/app/ai-chat-virtual-boyfriend/id6758357675?uo=4,medium
ios,AI Chat: Virtual Boyfriend,alexanderparnev.ai-boyfriend-chat,subscription_required_for_long_chat,True,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: unlimited messaging, memory.",https://apps.apple.com/us/app/ai-chat-virtual-boyfriend/id6758357675?uo=4,medium
ios,AI Chat: Virtual Boyfriend,alexanderparnev.ai-boyfriend-chat,subscription_cost,unknown,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: unlimited messaging, memory.",https://apps.apple.com/us/app/ai-chat-virtual-boyfriend/id6758357675?uo=4,medium
ios,AI Chat: Virtual Boyfriend,alexanderparnev.ai-boyfriend-chat,languages_supported,EN,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: unlimited messaging, memory.",https://apps.apple.com/us/app/ai-chat-virtual-boyfriend/id6758357675?uo=4,medium
ios,AI Boyfriend Anime Wonn,MustafaUtkuCoskun.AI-Boyfriend-Anime-Won,age_verification_required,False,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: unlimited messaging.",https://apps.apple.com/us/app/ai-boyfriend-anime-wonn/id6738020035?uo=4,medium
ios,AI Boyfriend Anime Wonn,MustafaUtkuCoskun.AI-Boyfriend-Anime-Won,subscription_required_for_long_chat,True,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: unlimited messaging.",https://apps.apple.com/us/app/ai-boyfriend-anime-wonn/id6738020035?uo=4,medium
ios,AI Boyfriend Anime Wonn,MustafaUtkuCoskun.AI-Boyfriend-Anime-Won,subscription_cost,unknown,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: unlimited messaging.",https://apps.apple.com/us/app/ai-boyfriend-anime-wonn/id6738020035?uo=4,medium
ios,AI Boyfriend Anime Wonn,MustafaUtkuCoskun.AI-Boyfriend-Anime-Won,languages_supported,AR|NL|EN|FR|DE|IT|JA|KO|PT|RU|ZH|ES|SV|TH|TR,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: unlimited messaging.",https://apps.apple.com/us/app/ai-boyfriend-anime-wonn/id6738020035?uo=4,medium
ios,Anime Girlfriend AI - Waifu,com.aiessay.aiessay,age_verification_required,False,metadata,Platform language list is available in metadata. No subscription signal found in metadata.,https://apps.apple.com/us/app/anime-girlfriend-ai-waifu/id6448568488?uo=4,medium
ios,Anime Girlfriend AI - Waifu,com.aiessay.aiessay,subscription_required_for_long_chat,False,metadata,Platform language list is available in metadata. No subscription signal found in metadata.,https://apps.apple.com/us/app/anime-girlfriend-ai-waifu/id6448568488?uo=4,medium
ios,Anime Girlfriend AI - Waifu,com.aiessay.aiessay,subscription_cost,none,metadata,Platform language list is available in metadata. No subscription signal found in metadata.,https://apps.apple.com/us/app/anime-girlfriend-ai-waifu/id6448568488?uo=4,medium
ios,Anime Girlfriend AI - Waifu,com.aiessay.aiessay,languages_supported,EN,metadata,Platform language list is available in metadata. No subscription signal found in metadata.,https://apps.apple.com/us/app/anime-girlfriend-ai-waifu/id6448568488?uo=4,medium
ios,Chat with AI Boyfriend：StoryAI,com.story.genai,age_verification_required,False,metadata,Platform language list is available in metadata. No subscription signal found in metadata.,https://apps.apple.com/us/app/chat-with-ai-boyfriend-storyai/id6618139367?uo=4,medium
ios,Chat with AI Boyfriend：StoryAI,com.story.genai,subscription_required_for_long_chat,False,metadata,Platform language list is available in metadata. No subscription signal found in metadata.,https://apps.apple.com/us/app/chat-with-ai-boyfriend-storyai/id6618139367?uo=4,medium
ios,Chat with AI Boyfriend：StoryAI,com.story.genai,subscription_cost,none,metadata,Platform language list is available in metadata. No subscription signal found in metadata.,https://apps.apple.com/us/app/chat-with-ai-boyfriend-storyai/id6618139367?uo=4,medium
ios,Chat with AI Boyfriend：StoryAI,com.story.genai,languages_supported,EN|JA|ZH,metadata,Platform language list is available in metadata. No subscription signal found in metadata.,https://apps.apple.com/us/app/chat-with-ai-boyfriend-storyai/id6618139367?uo=4,medium
ios,AI Girlfriend Chat: Jessy,jucy.ai.fantasy.hot.girlfrend,age_verification_required,False,metadata,"Platform language list is available in metadata. Metadata mentions premium features: voice calls, faster responses.",https://apps.apple.com/us/app/ai-girlfriend-chat-jessy/id6504682610?uo=4,medium
ios,AI Girlfriend Chat: Jessy,jucy.ai.fantasy.hot.girlfrend,subscription_required_for_long_chat,unknown,metadata,"Platform language list is available in metadata. Metadata mentions premium features: voice calls, faster responses.",https://apps.apple.com/us/app/ai-girlfriend-chat-jessy/id6504682610?uo=4,medium
ios,AI Girlfriend Chat: Jessy,jucy.ai.fantasy.hot.girlfrend,subscription_cost,unknown,metadata,"Platform language list is available in metadata. Metadata mentions premium features: voice calls, faster responses.",https://apps.apple.com/us/app/ai-girlfriend-chat-jessy/id6504682610?uo=4,medium
ios,AI Girlfriend Chat: Jessy,jucy.ai.fantasy.hot.girlfrend,languages_supported,AR|DA|NL|EN|FR|DE|ID|IT|JA|KO|PT|RU|ZH|ES|TR,metadata,"Platform language list is available in metadata. Metadata mentions premium features: voice calls, faster responses.",https://apps.apple.com/us/app/ai-girlfriend-chat-jessy/id6504682610?uo=4,medium
ios,Chat AI - Your AI Boyfriend,com.colorful.heartchat,age_verification_required,False,metadata,Platform language list is available in metadata. Metadata mentions premium features: memory.,https://apps.apple.com/us/app/chat-ai-your-ai-boyfriend/id6743985654?uo=4,medium
ios,Chat AI - Your AI Boyfriend,com.colorful.heartchat,subscription_required_for_long_chat,unknown,metadata,Platform language list is available in metadata. Metadata mentions premium features: memory.,https://apps.apple.com/us/app/chat-ai-your-ai-boyfriend/id6743985654?uo=4,medium
ios,Chat AI - Your AI Boyfriend,com.colorful.heartchat,subscription_cost,unknown,metadata,Platform language list is available in metadata. Metadata mentions premium features: memory.,https://apps.apple.com/us/app/chat-ai-your-ai-boyfriend/id6743985654?uo=4,medium
ios,Chat AI - Your AI Boyfriend,com.colorful.heartchat,languages_supported,AR|EN|FR|DE|HI|JA|KO|PT|RU|ZH|ES|TH|VI,metadata,Platform language list is available in metadata. Metadata mentions premium features: memory.,https://apps.apple.com/us/app/chat-ai-your-ai-boyfriend/id6743985654?uo=4,medium
